Product_ID,Product_Name,Category,Subcategory,Estimated_Total_Units_Sold_in_2025,Estimated_Revenue_in_2025_USD,Price_Range_USD,Trend_Score,Trend_Source,Notes,Price_Min,Price_Max,Price_Avg,Price_Range_Width,Price_Category,Revenue_Per_Unit,Success_Score
PROD-2025-0325,Luxe Fragrances Brush,Beauty & Skincare,Fragrances,27218,2789845.0,$75-$130,70.8,Google Trends Breakout,Trending based on category growth and social media signals.,75.0,130.0,102.5,55.0,Luxury,102.5,0.35892169019137415
PROD-2025-0326,Premium Athleisure Jacket,Fashion,Athleisure,61596,4681296.0,$39-$113,74.6,Instagram Shop Popular,Trending based on category growth and social media signals.,39.0,113.0,76.0,74.0,Premium,76.0,0.38413808615724454
PROD-2025-0327,Aura Baby Safety Gear Swaddle,Baby,Baby Safety Gear,12430,596640.0,$25-$71,77.7,Google Trends Breakout,Trending based on category growth and social media signals.,25.0,71.0,48.0,46.0,Mid-Range,48.0,0.3907476526224844
PROD-2025-0328,Flex Organic Baby Clothing Swaddle,Baby,Organic Baby Clothing,90306,12055851.0,$126-$141,72.7,Shopify Trending List,Trending based on category growth and social media signals.,126.0,141.0,133.5,15.0,Luxury,133.5,0.3798295669932483
PROD-2025-0329,Pure Educational Toys Bib,Baby,Educational Toys,83952,10326096.0,$76-$170,85.0,Google Trends Breakout,Trending based on category growth and social media signals.,76.0,170.0,123.0,94.0,Luxury,123.0,0.44018060603079734
PROD-2025-0330,Organic Educational Toys Crib,Baby,Educational Toys,97869,6312550.5,$53-$76,85.2,Amazon Best Sellers,Trending based on category growth and social media signals.,53.0,76.0,64.5,23.0,Premium,64.5,0.44369714517376724
PROD-2025-0331,Wireless Smart Home Devices Charger,Electronics,Smart Home Devices,46528,4140992.0,$57-$121,85.2,Google Trends Breakout,Trending based on category growth and social media signals.,57.0,121.0,89.0,64.0,Premium,89.0,0.43441341763627955
PROD-2025-0332,Pro Home Gym Equipment Scale,Fitness,Home Gym Equipment,91013,6780468.5,$40-$109,79.3,Amazon Best Sellers,Trending based on category growth and social media signals.,40.0,109.0,74.5,69.0,Premium,74.5,0.4129574101472384
PROD-2025-0333,Vital Solar Powered Gadgets Brush,Eco-Friendly,Solar Powered Gadgets,72179,3825487.0,$21-$85,79.4,Shopify Trending List,Trending based on category growth and social media signals.,21.0,85.0,53.0,64.0,Premium,53.0,0.410051755320861
PROD-2025-0334,Premium Hair Care Tools Lipstick,Beauty & Skincare,Hair Care Tools,30195,830362.5,$14-$41,84.8,Google Trends Breakout,Trending based on category growth and social media signals.,14.0,41.0,27.5,27.0,Mid-Range,27.5,0.42946000570683157
PROD-2025-0335,Vital Portable Audio Charger,Electronics,Portable Audio,52938,6220215.0,$82-$153,77.3,Amazon Best Sellers,Trending based on category growth and social media signals.,82.0,153.0,117.5,71.0,Luxury,117.5,0.3960725047891456
PROD-2025-0336,Nano Organic Makeup Oil,Beauty & Skincare,Organic Makeup,87301,10083265.5,$77-$154,77.6,Amazon Best Sellers,Trending based on category growth and social media signals.,77.0,154.0,115.5,77.0,Luxury,115.5,0.40378618838258334
PROD-2025-0337,Organic Korean Skincare Cleanser,Beauty & Skincare,Korean Skincare,41499,4917631.5,$109-$128,89.6,Instagram Shop Popular,Trending based on category growth and social media signals.,109.0,128.0,118.5,19.0,Luxury,118.5,0.4555040495720418
PROD-2025-0338,Nano Pet Grooming Tools Treats,Pet,Pet Grooming Tools,85210,3919660.0,$19-$73,88.4,Instagram Shop Popular,Trending based on category growth and social media signals.,19.0,73.0,46.0,54.0,Mid-Range,46.0,0.4574080836654784
PROD-2025-0339,Ultra Stock Media Preset,Digital Goods,Stock Media,259558,42178175.0,$138-$187,93.1,Shopify Trending List,Trending based on category growth and social media signals.,138.0,187.0,162.5,49.0,Luxury,162.5,0.5124345309241197
PROD-2025-0340,Organic Home Office Decor Blender,Home & Garden,Home Office Decor,88276,4413800.0,$17-$83,78.4,Shopify Trending List,Trending based on category growth and social media signals.,17.0,83.0,50.0,66.0,Mid-Range,50.0,0.40796249259070266
PROD-2025-0341,Vital Phone Accessories Charger,Electronics,Phone Accessories,216206,27782471.0,$79-$178,94.0,Instagram Shop Popular,Trending based on category growth and social media signals.,79.0,178.0,128.5,99.0,Luxury,128.5,0.5090954129442369
PROD-2025-0342,Pure Sustainable Apparel Belt,Fashion,Sustainable Apparel,33609,2033344.5,$24-$97,72.7,Instagram Shop Popular,Trending based on category growth and social media signals.,24.0,97.0,60.5,73.0,Premium,60.5,0.36957734167249223
PROD-2025-0343,Premium Pet Grooming Tools Carrier,Pet,Pet Grooming Tools,85154,10729404.0,$113-$139,88.1,Shopify Trending List,Trending based on category growth and social media signals.,113.0,139.0,126.0,26.0,Luxury,126.0,0.4558979574750633
PROD-2025-0344,Luxe Organic Baby Clothing Crib,Baby,Organic Baby Clothing,35437,2002190.5,$51-$62,72.9,Shopify Trending List,Trending based on category growth and social media signals.,51.0,62.0,56.5,11.0,Premium,56.5,0.3709078894596123
PROD-2025-0345,Pro Hair Care Tools Perfume,Beauty & Skincare,Hair Care Tools,458819,19040988.5,$22-$61,90.2,Amazon Best Sellers,Trending based on category growth and social media signals.,22.0,61.0,41.5,39.0,Mid-Range,41.5,0.5339658671436585
PROD-2025-0346,Glow Organic Makeup Oil,Beauty & Skincare,Organic Makeup,40384,3008608.0,$27-$122,87.5,Amazon Best Sellers,Trending based on category growth and social media signals.,27.0,122.0,74.5,95.0,Premium,74.5,0.444802429887885
PROD-2025-0347,Wireless Smart Lighting Desk,Home & Garden,Smart Lighting,65648,9912848.0,$145-$157,81.2,Instagram Shop Popular,Trending based on category growth and social media signals.,145.0,157.0,151.0,12.0,Luxury,151.0,0.4178707883637053
PROD-2025-0348,Premium Activewear Scale,Fitness,Activewear,72167,2706262.5,$10-$65,81.1,Amazon Best Sellers,Trending based on category growth and social media signals.,10.0,65.0,37.5,55.0,Mid-Range,37.5,0.41854958542291487
PROD-2025-0349,Flex Fragrances Toner,Beauty & Skincare,Fragrances,479657,56119869.0,$91-$143,91.0,Google Trends Breakout,Trending based on category growth and social media signals.,91.0,143.0,117.0,52.0,Luxury,117.0,0.5417338949270318
PROD-2025-0350,Premium Personal Care Gadgets Cleanser,Beauty & Skincare,Personal Care Gadgets,38695,6520107.5,$134-$203,88.2,Amazon Best Sellers,Trending based on category growth and social media signals.,134.0,203.0,168.5,69.0,Luxury,168.5,0.4479970167519738
PROD-2025-0351,Luxe Baby Safety Gear Toy,Baby,Baby Safety Gear,97000,4268000.0,$26-$62,81.9,Google Trends Breakout,Trending based on category growth and social media signals.,26.0,62.0,44.0,36.0,Mid-Range,44.0,0.4270400083975051
PROD-2025-0352,Zen Smart Baby Monitors Bottle,Baby,Smart Baby Monitors,10968,614208.0,$15-$97,72.0,Instagram Shop Popular,Trending based on category growth and social media signals.,15.0,97.0,56.0,82.0,Premium,56.0,0.36198328672271995
PROD-2025-0353,Smart Home Gym Equipment Mat,Fitness,Home Gym Equipment,47053,1223378.0,$16-$36,77.9,Shopify Trending List,Trending based on category growth and social media signals.,16.0,36.0,26.0,20.0,Mid-Range,26.0,0.3980083506714207
PROD-2025-0354,Sustainable Wearable Tech Projector,Electronics,Wearable Tech,39639,3349495.5,$59-$110,89.8,Google Trends Breakout,Trending based on category growth and social media signals.,59.0,110.0,84.5,51.0,Premium,84.5,0.456167715390399
PROD-2025-0355,Vital Smart Fitness Trackers Gloves,Fitness,Smart Fitness Trackers,85926,6014820.0,$23-$117,76.4,Shopify Trending List,Trending based on category growth and social media signals.,23.0,117.0,70.0,94.0,Premium,70.0,0.397537554242928
PROD-2025-0356,Eco Indoor Plants Accessories Mug,Home & Garden,Indoor Plants Accessories,52977,6224797.5,$100-$135,76.0,Shopify Trending List,Trending based on category growth and social media signals.,100.0,135.0,117.5,35.0,Luxury,117.5,0.3895795569574704
PROD-2025-0357,Wireless Reusable Packaging Brush,Eco-Friendly,Reusable Packaging,90280,16114980.0,$134-$223,71.1,Amazon Best Sellers,Trending based on category growth and social media signals.,134.0,223.0,178.5,89.0,Luxury,178.5,0.3718248655476985
PROD-2025-0358,Ultra Digital Planners Bundle,Digital Goods,Digital Planners,92192,8850432.0,$58-$134,81.9,Google Trends Breakout,Trending based on category growth and social media signals.,58.0,134.0,96.0,76.0,Premium,96.0,0.4261706026204411
PROD-2025-0359,Aura Sustainable Apparel Sunglasses,Fashion,Sustainable Apparel,50155,5692592.5,$68-$159,82.9,Amazon Best Sellers,Trending based on category growth and social media signals.,68.0,159.0,113.5,91.0,Luxury,113.5,0.42356926929048316
PROD-2025-0360,Wireless Smart Pet Feeders Treats,Pet,Smart Pet Feeders,19940,2352920.0,$79-$157,72.3,Amazon Best Sellers,Trending based on category growth and social media signals.,79.0,157.0,118.0,78.0,Luxury,118.0,0.3651056470870747
PROD-2025-0361,Smart Smart Fitness Trackers Shorts,Fitness,Smart Fitness Trackers,35399,2955816.5,$49-$118,79.7,Google Trends Breakout,Trending based on category growth and social media signals.,49.0,118.0,83.5,69.0,Premium,83.5,0.40490101811611634
PROD-2025-0362,Smart Portable Audio Power Bank,Electronics,Portable Audio,96736,5610688.0,$39-$77,85.5,Shopify Trending List,Trending based on category growth and social media signals.,39.0,77.0,58.0,38.0,Premium,58.0,0.4449922706426912
PROD-2025-0363,Premium SaaS Subscriptions Software,Digital Goods,SaaS Subscriptions,492003,78720480.0,$111-$209,90.6,Instagram Shop Popular,Trending based on category growth and social media signals.,111.0,209.0,160.0,98.0,Luxury,160.0,0.5419663582638935
PROD-2025-0364,Minimalist Charging Solutions Earbuds,Electronics,Charging Solutions,34113,4059447.0,$77-$161,86.0,Instagram Shop Popular,Trending based on category growth and social media signals.,77.0,161.0,119.0,84.0,Luxury,119.0,0.4361684773862277
PROD-2025-0365,Luxe Eco-friendly Diapers Crib,Baby,Eco-friendly Diapers,45931,8405373.0,$139-$227,86.7,Instagram Shop Popular,Trending based on category growth and social media signals.,139.0,227.0,183.0,88.0,Luxury,183.0,0.4418054652134619
PROD-2025-0366,Zen Organic Makeup Oil,Beauty & Skincare,Organic Makeup,69182,8267249.0,$109-$130,80.9,Instagram Shop Popular,Trending based on category growth and social media signals.,109.0,130.0,119.5,21.0,Luxury,119.5,0.4170098233088268
PROD-2025-0367,Glow Fragrances Mask,Beauty & Skincare,Fragrances,17111,829883.5,$35-$62,73.7,Instagram Shop Popular,Trending based on category growth and social media signals.,35.0,62.0,48.5,27.0,Mid-Range,48.5,0.37159409364628565
PROD-2025-0368,Swift Reusable Packaging Kit,Eco-Friendly,Reusable Packaging,81046,12156900.0,$116-$184,73.5,Google Trends Breakout,Trending based on category growth and social media signals.,116.0,184.0,150.0,68.0,Luxury,150.0,0.38215512907818755
PROD-2025-0369,Sustainable Activewear Shorts,Fitness,Activewear,59569,3663493.5,$40-$83,83.6,Google Trends Breakout,Trending based on category growth and social media signals.,40.0,83.0,61.5,43.0,Premium,61.5,0.42877155422918534
PROD-2025-0370,Premium Interactive Pet Toys Treats,Pet,Interactive Pet Toys,86878,6255216.0,$23-$121,86.2,Shopify Trending List,Trending based on category growth and social media signals.,23.0,121.0,72.0,98.0,Premium,72.0,0.44670969947998396
PROD-2025-0371,Vital Activewear Band,Fitness,Activewear,97974,12785607.0,$112-$149,83.4,Amazon Best Sellers,Trending based on category growth and social media signals.,112.0,149.0,130.5,37.0,Luxury,130.5,0.4347161317807955
PROD-2025-0372,Pro Smart Fitness Trackers Gloves,Fitness,Smart Fitness Trackers,68762,8698393.0,$81-$172,77.8,Amazon Best Sellers,Trending based on category growth and social media signals.,81.0,172.0,126.5,91.0,Luxury,126.5,0.40143387688071386
PROD-2025-0373,Ultra Smart Pet Feeders Leash,Pet,Smart Pet Feeders,56816,6505432.0,$75-$154,77.8,Shopify Trending List,Trending based on category growth and social media signals.,75.0,154.0,114.5,79.0,Luxury,114.5,0.39927374347538813
PROD-2025-0374,Aura Korean Skincare Brush,Beauty & Skincare,Korean Skincare,14178,1268931.0,$67-$112,86.9,Instagram Shop Popular,Trending based on category growth and social media signals.,67.0,112.0,89.5,45.0,Premium,89.5,0.4370637344232972
PROD-2025-0375,Portable Hair Care Tools Perfume,Beauty & Skincare,Hair Care Tools,87403,1616955.5,$10-$27,72.6,Shopify Trending List,Trending based on category growth and social media signals.,10.0,27.0,18.5,17.0,Budget,18.5,0.3788046325151251
PROD-2025-0376,Wireless Korean Skincare Perfume,Beauty & Skincare,Korean Skincare,30066,3728184.0,$98-$150,79.2,Instagram Shop Popular,Trending based on category growth and social media signals.,98.0,150.0,124.0,52.0,Luxury,124.0,0.40143667930391125
PROD-2025-0377,Aura Solar Powered Gadgets Brush,Eco-Friendly,Solar Powered Gadgets,54304,8362816.0,$144-$164,83.4,Instagram Shop Popular,Trending based on category growth and social media signals.,144.0,164.0,154.0,20.0,Luxury,154.0,0.4268195115053414
PROD-2025-0378,Sustainable Home Gym Equipment Gloves,Fitness,Home Gym Equipment,54468,8333604.0,$138-$168,71.7,Shopify Trending List,Trending based on category growth and social media signals.,138.0,168.0,153.0,30.0,Luxury,153.0,0.36834916677727125
PROD-2025-0379,Sustainable Korean Skincare Brush,Beauty & Skincare,Korean Skincare,88743,11891562.0,$119-$149,88.9,Google Trends Breakout,Trending based on category growth and social media signals.,119.0,149.0,134.0,30.0,Luxury,134.0,0.46054693778577105
PROD-2025-0380,Glow Digital Planners Course,Digital Goods,Digital Planners,78899,8599991.0,$84-$134,82.5,Instagram Shop Popular,Trending based on category growth and social media signals.,84.0,134.0,109.0,50.0,Luxury,109.0,0.4267668981706675
PROD-2025-0381,Organic SaaS Subscriptions Course,Digital Goods,SaaS Subscriptions,39497,1876107.5,$44-$51,76.6,Shopify Trending List,Trending based on category growth and social media signals.,44.0,51.0,47.5,7.0,Mid-Range,47.5,0.3901420382647036
PROD-2025-0382,Smart Home Gym Equipment Shorts,Fitness,Home Gym Equipment,79438,4686842.0,$53-$65,73.0,Shopify Trending List,Trending based on category growth and social media signals.,53.0,65.0,59.0,12.0,Premium,59.0,0.37936436275341245
PROD-2025-0383,Wireless Smart Lighting Organizer,Home & Garden,Smart Lighting,38293,4748332.0,$107-$141,88.4,Amazon Best Sellers,Trending based on category growth and social media signals.,107.0,141.0,124.0,34.0,Luxury,124.0,0.44892432517078
PROD-2025-0384,Organic Indoor Plants Accessories Cleaner,Home & Garden,Indoor Plants Accessories,89219,14542697.0,$120-$206,81.1,Instagram Shop Popular,Trending based on category growth and social media signals.,120.0,206.0,163.0,86.0,Luxury,163.0,0.42163301040429896
PROD-2025-0385,Ergonomic Smart Fitness Trackers Tracker,Fitness,Smart Fitness Trackers,37193,2733685.5,$70-$77,86.7,Google Trends Breakout,Trending based on category growth and social media signals.,70.0,77.0,73.5,7.0,Premium,73.5,0.4402254178590557
PROD-2025-0386,Aura Home Gym Equipment Mat,Fitness,Home Gym Equipment,25226,4578519.0,$150-$213,76.4,Google Trends Breakout,Trending based on category growth and social media signals.,150.0,213.0,181.5,63.0,Luxury,181.5,0.38656148713232436
PROD-2025-0387,Portable Digital Planners Tool,Digital Goods,Digital Planners,56134,7381621.0,$89-$174,78.3,Google Trends Breakout,Trending based on category growth and social media signals.,89.0,174.0,131.5,85.0,Luxury,131.5,0.401650420942119
PROD-2025-0388,Portable Athleisure Dress,Fashion,Athleisure,92075,13627100.0,$127-$169,77.7,Amazon Best Sellers,Trending based on category growth and social media signals.,127.0,169.0,148.0,42.0,Luxury,148.0,0.40514944611546677
PROD-2025-0389,Luxe Organic Pet Food Bowl,Pet,Organic Pet Food,30463,807269.5,$10-$43,77.0,Amazon Best Sellers,Trending based on category growth and social media signals.,10.0,43.0,26.5,33.0,Mid-Range,26.5,0.3905084667609608
PROD-2025-0390,Premium Accessories Belt,Fashion,Accessories,71318,8700796.0,$118-$126,82.5,Amazon Best Sellers,Trending based on category growth and social media signals.,118.0,126.0,122.0,8.0,Luxury,122.0,0.42539606514322953
PROD-2025-0391,Zen Smart Fitness Trackers Tracker,Fitness,Smart Fitness Trackers,19826,1298603.0,$46-$85,83.1,Instagram Shop Popular,Trending based on category growth and social media signals.,46.0,85.0,65.5,39.0,Premium,65.5,0.41908503305658695
PROD-2025-0392,Ultra Smart Fitness Trackers Bottle,Fitness,Smart Fitness Trackers,20538,1109052.0,$37-$71,81.6,Shopify Trending List,Trending based on category growth and social media signals.,37.0,71.0,54.0,34.0,Premium,54.0,0.4117137803347212
PROD-2025-0393,Zen Solar Powered Gadgets Wrap,Eco-Friendly,Solar Powered Gadgets,49991,6498830.0,$103-$157,89.0,Shopify Trending List,Trending based on category growth and social media signals.,103.0,157.0,130.0,54.0,Luxury,130.0,0.45403961401855336
PROD-2025-0394,Aura E-books Guide,Digital Goods,E-books,99960,9396240.0,$84-$104,84.9,Instagram Shop Popular,Trending based on category growth and social media signals.,84.0,104.0,94.0,20.0,Premium,94.0,0.44257524989087227
PROD-2025-0395,Pure Smart Lighting Vacuum,Home & Garden,Smart Lighting,15396,2956032.0,$149-$235,71.7,Instagram Shop Popular,Trending based on category growth and social media signals.,149.0,235.0,192.0,86.0,Luxury,192.0,0.3612839790648247
PROD-2025-0396,Wireless Upcycled Fashion Brush,Eco-Friendly,Upcycled Fashion,70970,6919575.0,$53-$142,78.0,Shopify Trending List,Trending based on category growth and social media signals.,53.0,142.0,97.5,89.0,Premium,97.5,0.40283313810279314
PROD-2025-0397,Smart Baby Safety Gear Pacifier,Baby,Baby Safety Gear,196756,27742596.0,$130-$152,94.0,Instagram Shop Popular,Trending based on category growth and social media signals.,130.0,152.0,141.0,22.0,Luxury,141.0,0.5055783700232939
